"epoch","total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"memory usage",,,
"epoch","usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw","used","buff","cach","free"
1351612315.718,13.208,18.133,62.292,0.033,0,6.333,0,637064.533,1787825.467,47762003.667,0,0,26523.433,25159.433,105725952,147779584,1724395520,1211334656
1351612345.718,13.198,18.314,62.131,0.058,0,6.299,409.6,553642.667,1776018.6,4199248080.567,0,0,26331.7,25090.367,105742336,147890176,1743060992,1192542208
1351612375.718,12.875,17.617,62.858,0.042,0,6.608,0,677068.8,1780815,47574045.933,0,0,26408.633,25117.8,105873408,147955712,1761783808,1173622784
1351612405.718,12.949,18.182,62.061,0.025,0,6.783,0,599517.867,1794146.1,47930515.6,0,0,26642.567,25082.9,105959424,148025344,1780420608,1154830336
1351612435.718,13.024,18.123,62.445,0.058,0,6.349,0,638839.467,1792407.267,4199686015.2,0,0,26634.067,25146.3,106090496,148090880,1799270400,1135783936
1351612465.718,12.857,17.924,62.845,0.033,0,6.341,0,635972.267,1785521.133,47700165.467,0,0,26461.433,25197.333,105943040,148160512,1818013696,1117118464
1351612495.718,12.741,18.498,62.195,0.033,0,6.533,0,638702.933,1796275.1,47988019.6,0,0,26704.7,25196.4,106074112,148226048,1837117440,1097818112
1351612525.718,13.068,17.535,62.722,0.025,0,6.651,0,637610.667,1789422.633,4199605551.4,0,0,26568.867,25213.733,106012672,148295680,1855901696,1079025664
1351612555.718,13.131,17.88,62.79,0.042,0,6.157,0,636654.933,1788978.7,47792642.4,0,0,26524.433,25162.9,106180608,148361216,1874460672,1060233216
1351612585.719,13.166,17.84,62.353,0.042,0,6.599,0,635289.6,1785867.1,47709245.133,0,0,26487.967,25173.367,106115072,148426752,1893253120,1041440768
1351612615.719,13.091,17.607,62.453,0.033,0,6.816,0,651537.067,1775964.533,4199247258.733,0,0,26301.933,25241.167,105660416,148496384,1911922688,1023156224
1351612645.718,13.183,17.625,62.642,0.042,0,6.508,0,617403.733,1781841.5,47601977.667,0,0,26422.633,25113.833,106168320,148561920,1930649600,1003855872
1351612675.718,12.991,17.857,62.645,0.033,0,6.474,0,635835.733,1788824.167,47788237.8,0,0,26543.667,25067.867,105877504,148631552,1949409280,985317376
1351612705.718,13.033,18.025,62.308,0.025,0,6.608,0,636654.933,1785734.333,4199507132.733,0,0,26484.9,25129.733,106184704,148697088,1968209920,966144000
1351612735.718,12.965,17.922,62.631,0.033,0,6.449,0,636108.8,1783565.367,47648249.133,0,0,26413.167,25182.7,106184704,148766720,1986932736,947351552
1351612765.718,12.958,18.208,62.292,0.05,0,6.492,0,638156.8,1786150.6,47716565.6,0,0,26494.6,25226.767,105787392,148832256,2005676032,928940032
1351612795.719,13.224,17.99,62.561,0.042,0,6.183,0,635699.2,1787014.533,4199541617.533,0,0,26495.1,25237.233,106229760,148901888,2024464384,909639680
1351612825.719,15.099,18.24,60.037,0.033,0,6.591,0,666419.2,1775369.2,47428477.733,0,0,26429.767,24851.133,105824256,149049344,2043142144,891219968
1351612855.719,13.039,18.022,62.556,0.033,0,6.349,0,639249.067,1790371.533,47829788,0,0,26623.933,25064.6,105619456,149118976,2061942784,872554496
1351612885.719,13.467,18.025,62.083,0.033,0,6.392,0,640068.267,1799613.167,4199878634.8,0,0,26756.467,25076.967,105345024,149184512,2081062912,853643264
1351612915.719,12.941,18.232,62.228,0.042,0,6.558,0,641297.067,1799336.933,48069431.2,0,0,26776,25074.267,105390080,149254144,2099740672,834850816
1351612945.719,12.858,18.05,62.767,0.017,0,6.308,0,632558.933,1781525.7,47593430.133,0,0,26456.967,25099.333,105291776,149319680,2118692864,815931392
1351612975.719,12.907,18.323,62.12,0.025,0,6.624,0,634060.8,1784026.867,4199461712.267,0,0,26435.8,25190.733,105377792,149389312,2137202688,797265920
