"epoch","total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"memory usage",,,
"epoch","usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw","used","buff","cach","free"
1351466596.446,17.105,18.314,62.556,0.025,0,2,0,182135.467,412147.8,13392946.267,0,0,5778.333,5989.6,104177664,106725376,348504064,2629828608
1351466626.443,17.572,18.055,62.565,0.042,0,1.766,0,182818.133,414502.8,13469175.133,0,0,5809.567,6035.633,103944192,106778624,353763328,2624749568
1351466656.443,16.611,18.534,62.924,0.042,0,1.889,0,182408.533,413219.733,13435363.733,0,0,5789.067,6029,103849984,106831872,359010304,2619543552
1351466686.443,16.968,18.383,62.776,0.033,0,1.84,0,182135.467,412266.4,13403035,0,0,5780.9,6008.9,104103936,106889216,364253184,2613989376
1351466716.446,17.128,18.302,62.771,0.025,0,1.774,0,181589.333,411603.967,13388498.233,0,0,5774.967,5990.633,104153088,106942464,369483776,2608656384
1351466746.446,16.783,18.341,63.043,0.033,0,1.799,0,182545.067,412018.2,13397104.367,0,0,5781.367,6007.5,104198144,106995712,374718464,2603323392
1351466776.446,17.018,18.492,62.616,0.042,0,1.833,0,183500.8,415553.667,13501503.867,0,0,5816.833,6038.933,104103936,107048960,379998208,2598084608
1351466806.446,17.389,18.414,62.323,0.042,0,1.833,0,182954.667,413903,13449900.467,0,0,5804.333,6027.533,104001536,107106304,385249280,2592878592
1351466836.443,17.301,18.034,62.724,0.05,0,1.891,0,182135.467,413527.167,4165234118.867,0,0,5793.333,6001.3,103899136,107159552,390504448,2587672576
1351466866.446,17.354,17.721,63.076,0.025,0,1.825,0,181998.933,412401.033,13396656.333,0,0,5785.333,6010.233,103821312,107212800,395735040,2582466560
1351466896.443,17.25,18.158,62.717,0.042,0,1.833,0,182135.467,411641.467,13378857.5,0,0,5774.6,5991.4,104378368,107266048,400965632,2576625664
1351466926.443,17.003,18.486,62.479,0.033,0.008,1.991,0,183364.267,414539.9,13462947.9,0,0,5805.867,6022.5,104394752,107323392,406224896,2571292672
1351466956.447,17.168,18.267,62.582,0.042,0,1.941,0,182408.533,413137.5,13422612.867,0,0,5791.367,6000.733,104173568,107376640,411471872,2566213632
1351466986.446,17.587,17.887,62.551,0.033,0,1.941,0,182135.467,412228.2,13395918.2,0,0,5781.567,5994.267,104312832,107429888,416706560,2560786432
1351467016.446,18.797,18.514,60.732,0.058,0,1.9,0,195379.2,410846.133,13355301.267,0,0,5785.267,5972.967,103911424,107556864,421941248,2555826176
1351467046.443,16.937,18.428,62.653,0.025,0,1.957,0,182681.6,414650.767,13474216.2,0,0,5808.867,6042.133,103706624,107614208,427200512,2550714368
1351467076.444,16.786,19.085,62.271,0.042,0,1.816,0,182408.533,414623.333,13469767.967,0,0,5804.6,6028.267,103583744,107667456,432467968,2545516544
1351467106.443,17.086,18.361,62.621,0.033,0,1.899,0,182408.533,411929.4,13383753.967,0,0,5779.667,5997.767,103890944,107720704,437694464,2539929600
1351467136.443,16.656,18.697,62.765,0.033,0,1.85,0,182545.067,413617.167,4165238870,0,0,5795.4,6030,103632896,107773952,442945536,2534883328
1351467166.443,17.204,18.362,62.376,0.033,0,2.024,0,183091.2,414452.6,13446928.333,0,0,5809.833,6011.7,103657472,107831296,448196608,2529550336
1351467196.446,17.369,18.111,62.596,0.033,0,1.891,0,182272,412849,13418909.733,0,0,5783.833,6008.933,103686144,107884544,453447680,2524217344
1351467226.443,17.339,18.547,62.24,0.033,0,1.841,0,184046.933,416333.133,13534570.533,0,0,5828.3,6051.6,103714816,107937792,458731520,2518851584
1351467256.443,16.835,18.767,62.574,0.042,0,1.783,0,182545.067,414780.1,13486374.067,0,0,5813,6027.967,103849984,107991040,464003072,2513391616
1351467286.443,16.931,18.597,62.623,0.025,0,1.825,0,182135.467,413203.5,13425578.133,0,0,5789.833,6004,103751680,108048384,469250048,2508185600
1351467316.446,17.229,18.479,62.393,0.025,0,1.875,0,182272,412280.433,13404814.2,0,0,5782.4,5990.867,103768064,108101632,474480640,2502885376
1351467346.446,16.808,18.382,62.96,0.025,0.008,1.816,0,182545.067,413884.7,13453755.4,0,0,5798.967,6017,103821312,108154880,479739904,2497519616
1351467376.446,17.085,18.317,62.799,0.042,0,1.758,0,182272,411322.133,13366851.333,0,0,5770.667,5983.6,103870464,108208128,484970496,2492186624
1351467406.446,17.026,18.642,62.391,0.033,0,1.908,0,182408.533,414041.3,13454045.333,0,0,5805.7,6016.133,103895040,108265472,490221568,2486853632
1351467436.446,17.022,18.514,62.523,0.042,0,1.9,0,182135.467,412506.567,13405262.4,0,0,5781.367,5994.633,104030208,108318720,495460352,2481426432
1351467466.446,16.767,18.499,62.802,0.025,0,1.907,0,182408.533,415384.367,4165304258.6,0,0,5815.567,6033.433,104067072,108371968,500736000,2476060672
1351467496.446,17.182,18.298,62.545,0.033,0,1.942,0,183364.267,414136.9,13449604.133,0,0,5802.333,6010.967,103923712,108425216,505999360,2470887424
1351467526.443,17.122,18.147,62.856,0.025,0,1.85,0,183364.267,414324.6,13465616.733,0,0,5805.467,6027.433,103940096,108482560,511258624,2465554432
1351467556.443,17.321,18.47,62.301,0.033,0,1.875,0,182408.533,413630.033,13444259.733,0,0,5796.267,6029.733,103710720,108535808,516513792,2460475392
1351467586.444,16.939,18.496,62.683,0.042,0,1.84,0,181862.4,411757.5,13388794.533,0,0,5777,5996.7,103669760,108589056,521740288,2455236608
1351467616.446,18.772,18.889,60.398,0.042,0,1.9,0,204936.533,410921.8,13355156.633,0,0,5781.3,5969.1,104116224,108724224,526974976,2449420288
1351467646.446,16.964,18.513,62.717,0.033,0,1.774,0,185958.4,414181.633,13471988.7,0,0,5801.9,6028.033,103911424,108781568,532234240,2444308480
1351467676.446,16.842,18.824,62.444,0.042,0,1.849,0,183500.8,416257.1,13529094.8,0,0,5823.833,6048.233,103895040,108834816,537522176,2438983680
1351467706.446,16.756,18.364,62.831,0.033,0,2.016,0,181862.4,410483.8,13335708.733,0,0,5759.667,5970.6,103800832,108888064,542736384,2433810432
1351467736.447,11.587,13.012,74.025,0.025,0,1.35,0,139400.533,284142.633,9220685.667,0,0,3989.967,4132.2,103669760,108933120,546377728,2430255104
1351467766.447,0,0.008,99.992,0,0,0,0,1228.8,44.667,7,0,0,26.867,15.733,103788544,108941312,546377728,2430128128
1351467796.447,0.008,0,99.992,0,0,0,0,546.133,46.667,8.4,0,0,23.167,13.533,103780352,108949504,546377728,2430128128
1351467826.446,18.915,20.944,58.004,0.033,0,2.104,0,176947.2,432259.033,14073056.5,0,0,5756.967,6042.633,104136704,108994560,551817216,2424287232
1351467856.446,26.958,29.433,40.75,0.05,0,2.808,0,267878.4,612792.5,4171747139.733,0,0,8143.6,8518.433,104034304,109051904,559607808,2416541696
1351467886.446,27.483,29.6,40.008,0.05,0,2.858,0,269380.267,616697.067,20082154.1,0,0,8205.833,8584.4,103751680,109109248,567451648,2408923136
1351467916.444,27.089,28.939,41.105,0.042,0,2.825,0,266513.067,609708.667,19852584.4,0,0,8117.733,8513,103677952,109166592,575213568,2401177600
1351467946.446,26.958,29.292,40.825,0.042,0,2.883,0,266103.467,609831.433,19856301.367,0,0,8115.7,8492.633,103989248,109223936,582971392,2393051136
1351467976.443,26.531,29.606,41.022,0.05,0,2.791,0,266513.067,610389.167,19867272.733,0,0,8118.433,8478.5,104034304,109281280,590741504,2385178624
1351468006.443,27.387,29.662,39.91,0.05,0.017,2.975,0,268014.933,614095.133,20001174.133,0,0,8151.7,8523,103788544,109338624,598548480,2377560064
1351468036.443,27.217,28.875,41.092,0.033,0,2.783,0,265966.933,608256.067,19798602.033,0,0,8088.133,8456.7,103993344,109391872,606289920,2369560576
1351468066.446,27.218,28.934,40.948,0.05,0,2.849,0,267468.8,611437.233,4171708004.167,0,0,8126.067,8521.9,103776256,109449216,614068224,2361942016
1351468096.446,26.986,29.552,40.62,0.033,0,2.809,0,267195.733,613136.633,19959949.4,0,0,8146.167,8505.933,103792640,109506560,621867008,2354069504
1351468126.443,27.292,29.283,40.442,0.05,0,2.933,0,266649.6,609820.8,19859266.533,0,0,8130.167,8460.6,103882752,109563904,629624832,2346164224
1351468156.443,28.164,28.981,39.755,0.05,0,3.05,0,268014.933,614685.833,20009931.667,0,0,8178.567,8600.367,104259584,109621248,637444096,2337910784
1351468186.446,26.737,29.403,40.852,0.05,0,2.958,0,266376.533,610422.967,19877196.8,0,0,8119.467,8490.867,104058880,109678592,645206016,2330292224
1351468216.443,28.225,29.342,39.392,0.05,0,2.992,0,275387.733,600269.167,19533766.533,0,0,8017.133,8298.033,104042496,109805568,652849152,2322538496
1351468246.443,27.1,29.117,40.692,0.05,0,3.042,0,271018.667,609808.3,19847839.833,0,0,8121.9,8468.133,104189952,109862912,660611072,2314571776
1351468276.443,27.231,28.906,40.963,0.033,0,2.866,0,264328.533,605314.3,4171508377.767,0,0,8044.933,8444.833,104038400,109920256,668315648,2306961408
1351468306.446,27.562,28.529,41.068,0.042,0,2.8,0,266376.533,609844.333,19866824.633,0,0,8114.533,8542.733,103837696,109977600,676077568,2299342848
1351468336.446,27.317,29.6,39.992,0.075,0,3.017,409.6,296686.933,608922.033,19818487.933,0,0,8100.8,8490.9,105639936,110084096,683819008,2289692672
1351468366.443,27.442,28.958,40.65,0.05,0,2.9,0,269380.267,612591.067,19946909.933,0,0,8146.467,8524.8,104132608,110141440,691617792,2283343872
1351468396.446,26.931,29.673,40.547,0.05,0,2.8,0,268834.133,607574.233,19776658.767,0,0,8091.767,8482.833,104345600,110198784,699346944,2275344384
1351468426.443,27.564,29.148,40.455,0.05,0,2.783,0,266240,609815.367,19858508.5,0,0,8119.4,8510.1,104312832,110252032,707104768,2267566080
1351468456.443,27.014,28.756,41.322,0.033,0,2.875,0,265011.2,605539.367,19717635.433,0,0,8051.067,8432.1,104292352,110309376,714813440,2259820544
1351468486.443,27.258,29.533,40.117,0.05,0,3.042,0,266240,609752.567,4171657573.633,0,0,8114.533,8502.3,104480768,110366720,722567168,2251821056
1351468516.443,26.881,29.581,40.613,0.042,0,2.883,0,267059.2,611557.933,19911904.4,0,0,8128.567,8512.933,104521728,110424064,730341376,2243948544
1351468546.443,27.064,29.531,40.463,0.042,0,2.9,0,267878.4,612880.167,19950756.633,0,0,8159.8,8500.667,104534016,110481408,738144256,2236076032
1351468576.446,27.208,29.458,40.442,0.042,0.008,2.842,0,267059.2,612030.267,19931189.433,0,0,8143.033,8515.167,104566784,110538752,745926656,2228203520
1351468606.446,27.645,29.578,39.877,0.058,0,2.841,0,268697.6,615015.667,20024613.733,0,0,8184.633,8548.433,104546304,110596096,753762304,2220331008
1351468636.443,26.958,29.808,40.292,0.05,0,2.892,0,265830.4,609472.933,19845474.333,0,0,8111.667,8444.8,104361984,110649344,761511936,2212712448
1351468666.443,27.148,29.481,40.43,0.042,0,2.9,0,268424.533,613983.8,19980713.333,0,0,8170.7,8564.267,104333312,110706688,769323008,2204872704
1351468696.443,27.127,29.536,40.387,0.042,0,2.909,0,268014.933,613810.067,19992581.267,0,0,8162.367,8537.867,104349696,110764032,777121792,2197000192
1351468726.446,27.193,29.243,40.548,0.05,0,2.966,0,267059.2,610797.233,4171694646.733,0,0,8134.4,8475.1,104382464,110821376,784904192,2189127680
1351468756.443,27.192,29.383,40.417,0.05,0,2.958,0,266786.133,610009.433,19857632.2,0,0,8116.7,8493.433,104345600,110878720,792662016,2181349376
1351468786.446,27.295,29.145,40.468,0.05,0,3.041,0,266922.667,612402.6,19942309.067,0,0,8139.9,8510.767,104628224,110936064,800448512,2173222912
1351468816.444,28.452,29.802,39.087,0.05,0,2.609,0,270199.467,602246.133,19611616.167,0,0,8071.933,8320.333,104067072,111063040,808128512,2165977088
1351468846.446,27.354,29.337,40.185,0.042,0,3.083,0,271018.667,611157.9,19902118.7,0,0,8134.6,8488.567,104103936,111120384,815906816,2158104576
1351468876.446,27.386,28.286,41.37,0.033,0,2.925,0,265693.867,608673.933,19811366.667,0,0,8114.167,8465.233,104173568,111177728,823644160,2150240256
1351468906.446,26.618,29.651,40.823,0.033,0,2.874,0,266922.667,611128,19896636.333,0,0,8124.967,8522.4,104083456,111235072,831422464,2142494720
1351468936.443,26.629,29.513,40.807,0.042,0,3.009,0,266240,609287.033,4171641692.333,0,0,8091.6,8495.2,103858176,111292416,839176192,2134908928
1351468966.443,27.07,29.02,40.927,0.05,0,2.933,0,266376.533,609441.8,19840716.233,0,0,8110,8509.6,104169472,111349760,846934016,2126782464
1351468996.446,26.479,29.553,41.018,0.025,0.008,2.916,0,265830.4,609640.467,19840427.033,0,0,8103.067,8450.633,103981056,111407104,854683648,2119163904
1351469026.443,26.783,29.683,40.675,0.042,0,2.817,0,266240,610383.8,19879582.267,0,0,8110.367,8504.7,103911424,111460352,862445568,2111418368
1351469056.446,26.854,29.845,40.393,0.05,0,2.858,0,267741.867,611803.433,19919577.067,0,0,8142.567,8493.267,103837696,111517696,870240256,2103640064
